0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2.517572877892899,2.517579122128848,2.5175850978928325,2.5175910736211042,2.5175970493136655,2.517603024970515,2.5176090005916523,2.51761497617708,2.517623579864202,2.517632183477302,2.517640787016381,2.5176493904814405,2.5176579938724823,2.5176665971895065,2.517675200432515
2.51770168521445,2.5176892986694153,2.517676911970953,2.5176645251190575,2.5176521381137267,2.5176397509549564,2.5176273636427418,2.51761497617708,2.5176078280271446,2.5176006798261126,2.5175935315739832,2.517586383270756,2.5175792349164303,2.5175720865110054,2.51756493805448
2.517187642172866,2.5171765479143,2.51716545353265,2.5171543590279137,2.5171432644000884,2.517132169649171,2.517121074775158,2.517109979778048,2.517102828015127,2.517095676201058,2.5170885243358403,2.517081372419473,2.517074220451955,2.5170670684332865,2.5170599163634666
2.517031436584652,2.517036297440445,2.5170409773081963,2.517045657154045,2.51705033697799,2.5170550167800356,2.5170596965601773,2.517064376318419,2.5170716855967488,2.517078994821653,2.5170863039931337,2.517093613111193,2.5171009221758296,2.517108231187044,2.517115540144838
2.5171326225400783,2.517122873364993,2.5171131240948594,2.5171033747296776,2.5170936252694434,2.5170838757141576,2.5170741260638163,2.517064376318419,2.5170572398773663,2.517050103385384,2.5170429668424714,2.5170358302486293,2.517028693603855,2.5170215569081487,2.5170144201615097
2.5168845017748662,2.5168916401622425,2.5168987784986627,2.5169059167841272,2.5169130550186374,2.516920193202193,2.5169273313347955,2.5169344694164457,2.516944221760063,2.5169539740085725,2.5169637261619764,2.5169734782202773,2.5169832301834765,2.51699298173685,2.517002733824577
2.5168476887893614,2.5168548269139186,2.5168619649875237,2.5168691030101766,2.516876240981879,2.5168833789026306,2.516890516772433,2.5168976545912867,2.5169100521909487,2.5169224496369123,2.5169348469291806,2.516947244067759,2.516959640610014,2.516972036984835,2.5169844345613845
2.516810877159002,2.5168180150207595,2.516825152831569,2.51683229059143,2.5168394283003432,2.516846565958311,2.5168537035653324,2.516860841121409,2.5168706084006414,2.5168803755844755,2.5168901426729122,2.5168999096659546,2.516909676563603,2.516919443038315,2.5169292100727283
2.516882089352686,2.516873638720668,2.5168651880172357,2.5168567372423882,2.516848286396126,2.5168398354784456,2.516831384489346,2.5168229334288275,2.516815796856429,2.5168086602331,2.5168015235588386,2.516794386833645,2.5167872500575186,2.516780113230458,2.5167729763524624
2.5167717744064086,2.5167736683102175,2.516775562210439,2.5167774561070737,2.516779350000121,2.5167812438895814,2.5167831377754553,2.5167850316577414,2.5167882403226236,2.516791448977212,2.516794657621505,2.516797866255504,2.5168010726215577,2.516804276642733,2.516807492095735
2.5167350676953344,2.516742205557092,2.516749343367901,2.516756481127762,2.5167636188366758,2.516770756494643,2.516777894101665,2.5167850316577414,2.516796113857737,2.5168071959349194,2.51681827788929,2.516829359720853,2.5168404391717814,2.5168515161654614,2.516862604478718
2.5164113522253793,2.516405547352027,2.5163997121139197,2.516393876841761,2.5163880415355515,2.516382206195291,2.5163763708209785,2.5163705354126154,2.516367328211187,2.516364120999472,2.5163609137774716,2.5163577065451843,2.516354499302611,2.516351292049752,2.516348084786606
2.516429778562233,2.5164213154700246,2.5164128523061917,2.5164043890707326,2.5163959257636463,2.516387462384933,2.516378998934589,2.5163705354126154,2.5163633858833796,2.5163562363030274,2.5163490866715588,2.516341936988972,2.516334787255267,2.516327637470443,2.516320487634499
2.5163012092570898,2.516308344298881,2.5163154792897635,2.516322614229738,2.516329749118806,2.516336883956967,2.516344018744223,2.5163511534805743,2.5163609169011587,2.51637068022642,2.516380443456359,2.5163902065909785,2.5163999696302803,2.5164097286881044,2.516419495422938
2.515851211553242,2.515858343384534,2.5158654751649627,2.5158726068945296,2.5158797385732354,2.51588687020108,2.5158940017780655,2.515901133304192,2.51591089233175,2.5159206512640706,2.5159304101011553,2.515940168843006,2.515949927489624,2.515959685009957,2.515969444497172
2.515777659494123,2.5157782380531315,2.515778816611806,2.5157793951701435,2.515779973728147,2.5157805522858148,2.515781130843148,2.5157817094001467,2.5157849149715217,2.515788120532621,2.5157913260834466,2.5157945316239965,2.5157977371542715,2.515800941397989,2.515804148183998
2.515731793611137,2.515738924590686,2.515746055519385,2.515753186397234,2.5157603172242338,2.515767448000385,2.515774578725689,2.5157817094001467,2.5157914672622392,2.5158012250291164,2.5158109827007813,2.5158207402772343,2.5158304977584782,2.515840253868181,2.5158500124353456
2.515693046753758,2.5156845895654087,2.5156761323055363,2.5156676749741367,2.5156592175712102,2.515650760096756,2.5156423025507717,2.5156338449332574,2.515626700391876,2.5156195557994505,2.51561241115598,2.5156052664614617,2.515598121715897,2.515590976919285,2.515583832071624
2.5152709596055702,2.5152678201897567,2.5152645984123483,2.5152613766245597,2.5152581548263906,2.515254933017841,2.51525171119891,2.515248489369599,2.5152465812734857,2.5152446731737315,2.5152427650703366,2.5152408569633016,2.5152389488526254,2.515237040738309,2.5152351326203517
2.515316908773566,2.5153071348596,2.515297360850103,2.515287586745074,2.515277812544511,2.5152680382484123,2.5152582638567753,2.515248489369599,2.5152413420726534,2.5152341947246235,2.5152270473255083,2.5152198998753077,2.5152127523740204,2.5152056048216465,2.515198457218184
2.5149587356300755,2.5149658700170336,2.5149730043530925,2.5149801386382533,2.514987272872516,2.5149944070558825,2.515001541188352,2.5150086752699266,2.515017107890523,2.5150255404400106,2.515033972918391,2.5150424053256657,2.515050837661835,2.5150592697752256,2.5150677021208643
2.5148555819834955,2.514844494550162,2.5148334069938962,2.5148223193146952,2.5148112315125557,2.514800143587476,2.5147890555394516,2.514777967368482,2.514770820005809,2.51476367259205,2.5147565251272055,2.514749377611274,2.5147422300442552,2.514735082426148,2.5147279347569533
