0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9.543461449770202,9.543458915466287,9.543456381155949,9.543453846839189,9.543451312516005,9.543448778186399,9.543446243850369,9.543443709507917,9.543443709507917,9.543443709507917,9.543443709507917,9.543443709507917,9.543443709507917,9.543443709507917,9.543443709507917
9.543036298077183,9.543036298077183,9.543036298077183,9.543036298077183,9.543036298077183,9.543036298077183,9.543036298077183,9.543036298077183,9.54304261581405,9.543048933511002,9.54305525116804,9.543061568785166,9.543067886362381,9.543074203899687,9.543080563331285
9.542088498867422,9.542088498867423,9.542088498867422,9.542088498867422,9.542088498867422,9.542088498867423,9.542088498867422,9.542088498867422,9.542089765153445,9.542091031437865,9.542092297720682,9.542093564001894,9.542094830281505,9.54209609655951,9.542097364483366
9.541955834988304,9.541948238113912,9.541940641181807,9.541933044191989,9.541925447144454,9.541917850039205,9.541910252876239,9.541902655655555,9.541902655655555,9.541902655655555,9.541902655655555,9.541902655655555,9.541902655655555,9.541902655655555,9.541902655655555
9.541885039036604,9.541881319167185,9.541877520353037,9.541873721524428,9.541869922681373,9.541866123823855,9.541862324951882,9.541858526065456,9.541861058770326,9.541863591468783,9.541866124160824,9.541868656846452,9.541871189525663,9.541873722198462,9.541876254864846
9.542070885523826,9.542040551219218,9.542010215994411,9.54197987984935,9.541949542783982,9.541919204798246,9.541888865892089,9.541858526065456,9.541858526065456,9.541858526065456,9.541858526065456,9.541858526065456,9.541858526065456,9.541858526065456,9.541858526065456
9.541849665548037,9.541849665548037,9.541849665548037,9.541849665548037,9.541849665548037,9.541849665548037,9.541849665548037,9.541849665548037,9.54186988897868,9.541890112000345,9.541910334613048,9.541930556816805,9.541950778611632,9.541970999997545,9.541991294914986
9.54132754099676,9.54132754099676,9.54132754099676,9.54132754099676,9.54132754099676,9.54132754099676,9.54132754099676,9.54132754099676,9.541336383393586,9.541345225712226,9.541354067952682,9.541362910114952,9.541371752199039,9.541380594204943,9.541389455848037
9.541009061797613,9.541009061797613,9.541009061797613,9.541009061797613,9.541009061797613,9.541009061797613,9.541009061797613,9.541009061797613,9.541012842463081,9.541016623114254,9.541020403751133,9.54102418437372,9.541027964982014,9.541031745576015,9.541035527562066
9.540982384458736,9.540978604079122,9.540974823685216,9.54097104327702,9.540967262854531,9.54096348241775,9.540959701966678,9.540955921501316,9.540955921501315,9.540955921501316,9.540955921501315,9.540955921501315,9.540955921501315,9.540955921501315,9.540955921501315
9.540584473727835,9.540581957473037,9.540579441211905,9.540576924944444,9.54057440867065,9.540571892390526,9.540569376104068,9.54056685981128,9.54056685981128,9.54056685981128,9.54056685981128,9.54056685981128,9.54056685981128,9.54056685981128,9.54056685981128
9.540195246860236,9.540195246860236,9.540195246860236,9.540195246860236,9.540195246860236,9.540195246860236,9.540195246860236,9.540195246860236,9.54020029526544,9.540205343645157,9.540210391999388,9.540215440328131,9.540220488631393,9.540225536909164,9.540230594862642
