date_gmt,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,volume
2025-01-22 10:45:00,1.04522,1.04539,1.04476,1.04499,1.04525,1.04542,1.04478,1.04502,1290
2025-01-22 11:00:00,1.04498,1.04561,1.04478,1.04553,1.04502,1.04564,1.0448,1.04557,1056
2025-01-22 11:15:00,1.04553,1.04562,1.04453,1.04459,1.04556,1.04566,1.04455,1.0446,1007
2025-01-22 11:30:00,1.04458,1.04474,1.04404,1.04446,1.04459,1.04477,1.04407,1.04449,959
2025-01-22 11:45:00,1.04448,1.0446,1.0441,1.04427,1.0445,1.04462,1.04412,1.04431,775
2025-01-22 12:00:00,1.04426,1.04427,1.04375,1.04414,1.0443,1.0443,1.04378,1.04418,1162
2025-01-22 12:15:00,1.04415,1.04426,1.04315,1.04318,1.04418,1.04428,1.04318,1.04321,1008
2025-01-22 12:30:00,1.04318,1.04379,1.0431,1.04361,1.04319,1.04382,1.04313,1.04364,1119
2025-01-22 12:45:00,1.04361,1.04402,1.04331,1.0438,1.04363,1.04405,1.04334,1.04383,1226
2025-01-22 13:00:00,1.04382,1.04457,1.04364,1.04435,1.04384,1.04461,1.04368,1.04438,1042
2025-01-22 13:15:00,1.04436,1.04451,1.04353,1.04354,1.04439,1.04452,1.04355,1.04357,1530
2025-01-22 13:30:00,1.04357,1.04392,1.04221,1.04284,1.04359,1.04394,1.04224,1.04288,1986
2025-01-22 13:45:00,1.04285,1.04354,1.04264,1.04316,1.04288,1.04355,1.04266,1.04318,1780
2025-01-22 14:00:00,1.04314,1.04319,1.04174,1.04184,1.04315,1.04321,1.04176,1.04187,1623
2025-01-22 14:15:00,1.04185,1.04277,1.04166,1.04207,1.04187,1.0428,1.04168,1.0421,1666
2025-01-22 14:30:00,1.04209,1.04234,1.04141,1.04186,1.04211,1.04237,1.04144,1.04189,2323
2025-01-22 14:45:00,1.04186,1.0429,1.04184,1.04244,1.04188,1.04291,1.04187,1.0425,2097
2025-01-22 15:00:00,1.04244,1.04249,1.04155,1.042,1.04251,1.04253,1.04157,1.04202,1952
2025-01-22 15:15:00,1.042,1.04235,1.04152,1.04162,1.04201,1.04238,1.04154,1.04164,1568
2025-01-22 15:30:00,1.04162,1.0423,1.04147,1.04172,1.04165,1.04233,1.04149,1.04174,1904
2025-01-22 15:45:00,1.04172,1.04212,1.04152,1.04199,1.04175,1.04216,1.04155,1.04202,2157
2025-01-22 16:00:00,1.04198,1.04226,1.04161,1.04177,1.042,1.04229,1.04163,1.04181,1689
2025-01-22 16:15:00,1.04177,1.04182,1.04121,1.04135,1.0418,1.04186,1.04125,1.04138,1318
2025-01-22 16:30:00,1.04137,1.04216,1.04131,1.04193,1.0414,1.04219,1.04133,1.04195,1196
2025-01-22 16:45:00,1.04192,1.04221,1.04176,1.04194,1.04194,1.04224,1.04178,1.04197,882
2025-01-22 17:00:00,1.04195,1.04203,1.04135,1.04148,1.04197,1.04207,1.04138,1.04151,983
2025-01-22 17:15:00,1.04148,1.04159,1.04119,1.04132,1.0415,1.04162,1.04123,1.04135,897
2025-01-22 17:30:00,1.0413,1.04193,1.0412,1.04164,1.04134,1.04195,1.04123,1.04167,863
2025-01-22 17:45:00,1.04165,1.04177,1.04129,1.04169,1.04168,1.04179,1.04132,1.04173,811
2025-01-22 18:00:00,1.0417,1.04185,1.04117,1.04141,1.04173,1.04187,1.04121,1.04144,864
2025-01-22 18:15:00,1.04143,1.04204,1.04134,1.04192,1.04145,1.04208,1.04138,1.04195,778
2025-01-22 18:30:00,1.04191,1.04209,1.04181,1.04197,1.04195,1.04212,1.04185,1.04201,719
2025-01-22 18:45:00,1.04198,1.0421,1.04146,1.0416,1.04201,1.04215,1.04149,1.04163,793
2025-01-22 19:00:00,1.04161,1.04207,1.04155,1.04199,1.04163,1.04212,1.04157,1.04203,712
2025-01-22 19:15:00,1.04199,1.04225,1.0419,1.04214,1.04202,1.04229,1.04194,1.04219,532
2025-01-22 19:30:00,1.04214,1.04227,1.0419,1.04197,1.04218,1.04231,1.04194,1.042,492
2025-01-22 19:45:00,1.04196,1.04205,1.0417,1.04201,1.04199,1.04209,1.04174,1.04204,616
2025-01-22 20:00:00,1.042,1.04228,1.04176,1.04223,1.04203,1.04231,1.0418,1.04226,469
2025-01-22 20:15:00,1.04222,1.04228,1.04195,1.04201,1.04226,1.04232,1.042,1.04205,519
2025-01-22 20:30:00,1.04202,1.04207,1.04146,1.04147,1.04205,1.04212,1.04149,1.04151,511
2025-01-22 20:45:00,1.04146,1.04159,1.0411,1.04121,1.0415,1.04163,1.04115,1.04123,908
2025-01-22 21:00:00,1.04123,1.04131,1.04105,1.04108,1.04124,1.04134,1.04108,1.04112,354
2025-01-22 21:15:00,1.04109,1.04113,1.04097,1.04103,1.04114,1.04117,1.04101,1.04108,188
2025-01-22 21:30:00,1.04104,1.04105,1.04079,1.04088,1.04109,1.04111,1.04082,1.04093,199
2025-01-22 21:45:00,1.04087,1.04101,1.04077,1.04077,1.04091,1.04109,1.04083,1.04097,557
2025-01-22 22:00:00,1.04072,1.04103,1.04061,1.04083,1.04102,1.04151,1.04089,1.04099,120
2025-01-22 22:15:00,1.04083,1.04083,1.04068,1.04081,1.04098,1.04099,1.0409,1.04099,41
2025-01-22 22:30:00,1.04082,1.04109,1.04082,1.04092,1.04099,1.04125,1.04099,1.04111,180
2025-01-22 22:45:00,1.04091,1.04104,1.04071,1.04071,1.04111,1.04131,1.04095,1.04095,94
