date_gmt,open,high,low,close,volume
11.09.2020 00:00:00.000000,1.18237,1.18741,1.18237,1.18453,905062625000.0
12.09.2020 00:00:00.000000,1.18453,1.18453,1.18453,1.18453,0.0
13.09.2020 00:00:00.000000,1.18348,1.18473,1.18347,1.18404,20594722656.25
14.09.2020 00:00:00.000000,1.18404,1.1888,1.18319,1.18671,900788187500.0
15.09.2020 00:00:00.000000,1.1867,1.19005,1.18395,1.18419,893130937500.0
16.09.2020 00:00:00.000000,1.1842,1.18825,1.17876,1.18045,998102437500.0
17.09.2020 00:00:00.000000,1.18043,1.18561,1.17373,1.18468,1401776250000.0
18.09.2020 00:00:00.000000,1.18468,1.18705,1.1826,1.18385,1078640750000.0
19.09.2020 00:00:00.000000,1.18385,1.18385,1.18385,1.18385,0.0
20.09.2020 00:00:00.000000,1.18369,1.18498,1.18369,1.18456,29085199218.75
21.09.2020 00:00:00.000000,1.18455,1.18717,1.17317,1.17626,1312995000000.0
22.09.2020 00:00:00.000000,1.17627,1.17715,1.16916,1.17059,1027230375000.0
23.09.2020 00:00:00.000000,1.1706,1.17188,1.16513,1.16568,1089493375000.0
24.09.2020 00:00:00.000000,1.16567,1.16869,1.16265,1.16735,1080750625000.0
25.09.2020 00:00:00.000000,1.16735,1.1685,1.16121,1.16277,973123500000.0
26.09.2020 00:00:00.000000,1.16277,1.16277,1.16277,1.16277,0.0
27.09.2020 00:00:00.000000,1.16271,1.16377,1.16206,1.16341,14362068359.375
28.09.2020 00:00:00.000000,1.16341,1.16799,1.1615,1.16768,1029113000000.0
29.09.2020 00:00:00.000000,1.16768,1.17457,1.16652,1.17414,978153125000.0
30.09.2020 00:00:00.000000,1.17414,1.17548,1.16847,1.17232,1342323500000.0
01.10.2020 00:00:00.000000,1.17234,1.17696,1.17171,1.17439,1320011875000.0
02.10.2020 00:00:00.000000,1.17439,1.17445,1.16956,1.17157,1382583625000.0
03.10.2020 00:00:00.000000,1.17157,1.17157,1.17157,1.17157,0.0
04.10.2020 00:00:00.000000,1.1711,1.17201,1.17053,1.17195,34534753906.25
05.10.2020 00:00:00.000000,1.17195,1.17975,1.17176,1.17891,1035147562500.0
06.10.2020 00:00:00.000000,1.17889,1.18077,1.17302,1.17371,1216189750000.0
07.10.2020 00:00:00.000000,1.1737,1.17818,1.17249,1.17657,1176356750000.0
08.10.2020 00:00:00.000000,1.17657,1.17816,1.17326,1.17668,1112885125000.0
09.10.2020 00:00:00.000000,1.17667,1.1831,1.17576,1.18248,1032612125000.0
10.10.2020 00:00:00.000000,1.18248,1.18248,1.18248,1.18248,0.0
11.10.2020 00:00:00.000000,1.18103,1.18226,1.18102,1.18157,28731980468.75
12.10.2020 00:00:00.000000,1.18156,1.18266,1.17867,1.18129,950505875000.0
13.10.2020 00:00:00.000000,1.18127,1.18139,1.17304,1.1742,1201636000000.0
14.10.2020 00:00:00.000000,1.17419,1.1771,1.17199,1.17447,1142140000000.0
15.10.2020 00:00:00.000000,1.17444,1.17578,1.16884,1.17064,1050044250000.0
16.10.2020 00:00:00.000000,1.17065,1.17462,1.16939,1.17132,929525000000.0
17.10.2020 00:00:00.000000,1.17132,1.17132,1.17132,1.17132,0.0
18.10.2020 00:00:00.000000,1.17181,1.17209,1.17112,1.17156,8770688476.5625
19.10.2020 00:00:00.000000,1.17154,1.17936,1.17031,1.17683,689669062500.0
20.10.2020 00:00:00.000000,1.17683,1.18407,1.17598,1.1829,811250250000.0
21.10.2020 00:00:00.000000,1.18289,1.18807,1.1828,1.18516,948227500000.0
22.10.2020 00:00:00.000000,1.18516,1.18668,1.18114,1.18146,932241125000.0
23.10.2020 00:00:00.000000,1.18143,1.18648,1.17866,1.18572,878053375000.0
24.10.2020 00:00:00.000000,1.18572,1.18572,1.18572,1.18572,0.0
25.10.2020 00:00:00.000000,1.18546,1.18605,1.18392,1.18479,21793490234.375
26.10.2020 00:00:00.000000,1.18479,1.18504,1.18032,1.18091,845757062500.0
27.10.2020 00:00:00.000000,1.18092,1.18387,1.17695,1.17815,813994687500.0
28.10.2020 00:00:00.000000,1.17818,1.17879,1.17178,1.17482,1028901312500.0
29.10.2020 00:00:00.000000,1.17482,1.17587,1.16501,1.16783,779715187500.0
30.10.2020 00:00:00.000000,1.16782,1.17042,1.164,1.16431,900537750000.0
31.10.2020 00:00:00.000000,1.16431,1.16431,1.16431,1.16431,0.0
01.11.2020 00:00:00.000000,1.16498,1.16503,1.16386,1.16416,10966495117.1875
02.11.2020 00:00:00.000000,1.16415,1.16557,1.16221,1.16404,827466125000.0
03.11.2020 00:00:00.000000,1.16405,1.17639,1.16372,1.17616,660774125000.0
04.11.2020 00:00:00.000000,1.17617,1.17704,1.16026,1.17321,1295234250000.0
05.11.2020 00:00:00.000000,1.17321,1.18596,1.17107,1.18167,954521812500.0
06.11.2020 00:00:00.000000,1.18169,1.18908,1.17952,1.187,499431875000.0
07.11.2020 00:00:00.000000,1.187,1.187,1.187,1.187,0.0
08.11.2020 00:00:00.000000,1.18898,1.1895,1.18833,1.18924,11420790039.0625
09.11.2020 00:00:00.000000,1.18924,1.19199,1.17952,1.1824,695880062500.0
10.11.2020 00:00:00.000000,1.1824,1.18432,1.17799,1.18184,627024062500.0
11.11.2020 00:00:00.000000,1.18183,1.18327,1.17454,1.17792,422665593750.0
12.11.2020 00:00:00.000000,1.17792,1.18231,1.17585,1.18038,454094156250.0
13.11.2020 00:00:00.000000,1.18039,1.18374,1.17989,1.1831,378814062500.0
14.11.2020 00:00:00.000000,1.1831,1.1831,1.1831,1.1831,0.0
15.11.2020 00:00:00.000000,1.18411,1.18488,1.18288,1.18448,9468031250.0
16.11.2020 00:00:00.000000,1.18447,1.18689,1.18141,1.18592,388646562500.0
17.11.2020 00:00:00.000000,1.18593,1.18937,1.18425,1.18636,335326406250.0
18.11.2020 00:00:00.000000,1.18637,1.18908,1.18448,1.18451,358176156250.0
19.11.2020 00:00:00.000000,1.18452,1.18825,1.18161,1.18653,416513062500.0
20.11.2020 00:00:00.000000,1.18655,1.18908,1.18498,1.18544,386941250000.0
21.11.2020 00:00:00.000000,1.18544,1.18544,1.18544,1.18544,0.0
22.11.2020 00:00:00.000000,1.18538,1.18659,1.18528,1.18654,7551152343.75
23.11.2020 00:00:00.000000,1.18655,1.1906,1.17997,1.18422,375071406250.0
24.11.2020 00:00:00.000000,1.18422,1.18978,1.18384,1.18974,450084156250.0
25.11.2020 00:00:00.000000,1.18976,1.19297,1.18818,1.19162,434675093750.0
26.11.2020 00:00:00.000000,1.19164,1.19409,1.18852,1.19109,310782625000.0
27.11.2020 00:00:00.000000,1.1911,1.19641,1.19094,1.1962,294690343750.0
28.11.2020 00:00:00.000000,1.1962,1.1962,1.1962,1.1962,0.0
29.11.2020 00:00:00.000000,1.19614,1.19738,1.1961,1.19721,5691470214.8438
30.11.2020 00:00:00.000000,1.19722,1.20032,1.19236,1.19374,427702031250.0
01.12.2020 00:00:00.000000,1.19372,1.20765,1.19353,1.20706,329924843750.0
02.12.2020 00:00:00.000000,1.20707,1.21183,1.20399,1.21138,356276750000.0
03.12.2020 00:00:00.000000,1.21137,1.21746,1.2101,1.21449,370341062500.0
04.12.2020 00:00:00.000000,1.21449,1.21773,1.21101,1.21202,419231531250.0
05.12.2020 00:00:00.000000,1.21202,1.21202,1.21202,1.21202,0.0
06.12.2020 00:00:00.000000,1.21308,1.21324,1.21195,1.212,7098779296.875
07.12.2020 00:00:00.000000,1.21199,1.21662,1.20784,1.21092,401999875000.0
08.12.2020 00:00:00.000000,1.21091,1.21339,1.20953,1.21094,342799906250.0
09.12.2020 00:00:00.000000,1.21095,1.21475,1.20587,1.20784,239315687500.0
10.12.2020 00:00:00.000000,1.20784,1.21588,1.20784,1.21433,236013953125.0
11.12.2020 00:00:00.000000,1.21434,1.21629,1.21053,1.21086,192928953125.0
12.12.2020 00:00:00.000000,1.21086,1.21086,1.21086,1.21086,0.0
13.12.2020 00:00:00.000000,1.21367,1.21435,1.21324,1.21331,5045981933.5938
14.12.2020 00:00:00.000000,1.21331,1.21767,1.21155,1.21486,160627796875.0
15.12.2020 00:00:00.000000,1.21485,1.21689,1.2121,1.21543,143307156250.0
16.12.2020 00:00:00.000000,1.21543,1.22121,1.2125,1.21961,173026921875.0
17.12.2020 00:00:00.000000,1.21961,1.22726,1.21898,1.22614,169625500000.0
18.12.2020 00:00:00.000000,1.22613,1.22687,1.22255,1.22559,159228812500.0
19.12.2020 00:00:00.000000,1.22559,1.22559,1.22559,1.22559,0.0
20.12.2020 00:00:00.000000,1.2221,1.22348,1.22113,1.22118,5809939941.4063
21.12.2020 00:00:00.000000,1.22118,1.22529,1.21296,1.22346,232228640625.0
22.12.2020 00:00:00.000000,1.22347,1.2257,1.2152,1.21872,203050968750.0
23.12.2020 00:00:00.000000,1.21871,1.2221,1.21538,1.21939,186474296875.0
24.12.2020 00:00:00.000000,1.2194,1.22156,1.21773,1.2182,150064359375.0
25.12.2020 00:00:00.000000,1.21816,1.22031,1.21709,1.21922,3921989990.2344
26.12.2020 00:00:00.000000,1.21922,1.21922,1.21922,1.21922,0.0
27.12.2020 00:00:00.000000,1.2186,1.22072,1.21811,1.22038,6146787109.375
28.12.2020 00:00:00.000000,1.22039,1.22502,1.21811,1.22196,137271593750.0
29.12.2020 00:00:00.000000,1.22196,1.2275,1.22193,1.22519,152109031250.0
30.12.2020 00:00:00.000000,1.2252,1.23101,1.22511,1.22984,157635718750.0
31.12.2020 00:00:00.000000,1.22986,1.23092,1.22091,1.22141,162429703125.0
01.01.2021 00:00:00.000000,1.22141,1.22141,1.22141,1.22141,0.0
02.01.2021 00:00:00.000000,1.22141,1.22141,1.22141,1.22141,0.0
03.01.2021 00:00:00.000000,1.22396,1.22527,1.22296,1.225,6989462036.132899
04.01.2021 00:00:00.000000,1.22499,1.23096,1.22385,1.22525,244606333862.3049
05.01.2021 00:00:00.000000,1.22525,1.23056,1.2247,1.22984,193568308105.46906
06.01.2021 00:00:00.000000,1.22985,1.23494,1.22655,1.23382,269830494079.59003
07.01.2021 00:00:00.000000,1.23384,1.23443,1.2245,1.22691,195084449707.03137
08.01.2021 00:00:00.000000,1.2269,1.22845,1.21929,1.22174,235964633789.06268
09.01.2021 00:00:00.000000,1.22174,1.22174,1.22174,1.22174,0.0
10.01.2021 00:00:00.000000,1.22175,1.22284,1.21821,1.2187,15988934570.3125
11.01.2021 00:00:00.000000,1.21869,1.21998,1.21321,1.21605,185504912078.85773
12.01.2021 00:00:00.000000,1.21605,1.22097,1.21371,1.22085,157612433837.89087
13.01.2021 00:00:00.000000,1.22087,1.22227,1.21399,1.21619,172759129760.7425
14.01.2021 00:00:00.000000,1.21618,1.21784,1.2111,1.21506,194298371704.1018
15.01.2021 00:00:00.000000,1.21505,1.21624,1.20747,1.20748,164729690673.82852
16.01.2021 00:00:00.000000,1.20748,1.20748,1.20748,1.20748,0.0
17.01.2021 00:00:00.000000,1.20838,1.20865,1.2066,1.20662,5839697204.589899
18.01.2021 00:00:00.000000,1.20661,1.20867,1.20535,1.20776,119422250061.03548
19.01.2021 00:00:00.000000,1.20775,1.21448,1.20772,1.21391,178228689208.98477
20.01.2021 00:00:00.000000,1.21392,1.21581,1.20767,1.21144,168179912414.55124
21.01.2021 00:00:00.000000,1.21145,1.2173,1.21093,1.21654,164673659240.7229
22.01.2021 00:00:00.000000,1.21654,1.21894,1.21515,1.21667,139074261352.5394
23.01.2021 00:00:00.000000,1.21667,1.21667,1.21667,1.21667,0.0
24.01.2021 00:00:00.000000,1.21688,1.21716,1.21622,1.21668,4778514160.1563
25.01.2021 00:00:00.000000,1.2167,1.21832,1.21158,1.21426,162031377807.61752
26.01.2021 00:00:00.000000,1.21427,1.21758,1.21076,1.21632,146230404403.68658
27.01.2021 00:00:00.000000,1.21632,1.21696,1.20585,1.21027,202691467956.5432
28.01.2021 00:00:00.000000,1.21028,1.21424,1.20807,1.21209,198588075317.38303
29.01.2021 00:00:00.000000,1.21209,1.2156,1.20944,1.21298,191330833007.8127
30.01.2021 00:00:00.000000,1.21298,1.21298,1.21298,1.21298,0.0
31.01.2021 00:00:00.000000,1.21297,1.21326,1.21204,1.21227,6872549194.336
01.02.2021 00:00:00.000000,1.21225,1.21363,1.2056,1.20676,165569818908.69183
02.02.2021 00:00:00.000000,1.20676,1.20877,1.20115,1.20365,147916460479.7366
03.02.2021 00:00:00.000000,1.20365,1.205,1.2004,1.20412,119397113922.11952
04.02.2021 00:00:00.000000,1.20413,1.20427,1.19574,1.19662,123758436401.36758
05.02.2021 00:00:00.000000,1.19659,1.20498,1.19522,1.20481,120889916625.97678
06.02.2021 00:00:00.000000,1.20481,1.20481,1.20481,1.20481,0.0
07.02.2021 00:00:00.000000,1.20375,1.2055,1.20356,1.20483,15699007568.3594
08.02.2021 00:00:00.000000,1.20484,1.2066,1.20196,1.20522,104199050170.89876
09.02.2021 00:00:00.000000,1.20522,1.21218,1.20491,1.21161,133499029663.08627
10.02.2021 00:00:00.000000,1.21162,1.2144,1.21088,1.2119,129989777297.9738
11.02.2021 00:00:00.000000,1.21189,1.21494,1.21134,1.21304,88196303131.10388
12.02.2021 00:00:00.000000,1.21306,1.21332,1.20815,1.21177,81669754882.8126
13.02.2021 00:00:00.000000,1.21177,1.21177,1.21177,1.21177,0.0
14.02.2021 00:00:00.000000,1.21244,1.21251,1.21191,1.21204,3240698425.293
15.02.2021 00:00:00.000000,1.21206,1.21451,1.21167,1.2132,67330501251.22091
16.02.2021 00:00:00.000000,1.21319,1.21693,1.20859,1.2088,122475055297.852
17.02.2021 00:00:00.000000,1.20879,1.20982,1.20232,1.20455,127748650024.41428
18.02.2021 00:00:00.000000,1.20454,1.20958,1.20355,1.20917,118499330871.58238
19.02.2021 00:00:00.000000,1.20917,1.21444,1.20823,1.21167,118566994506.8363
20.02.2021 00:00:00.000000,1.21167,1.21167,1.21167,1.21167,0.0
21.02.2021 00:00:00.000000,1.21151,1.21292,1.21141,1.21247,5489620117.1875
22.02.2021 00:00:00.000000,1.21246,1.21693,1.20911,1.21638,133388405456.54308
23.02.2021 00:00:00.000000,1.21637,1.21801,1.21353,1.21506,123305624755.85968
24.02.2021 00:00:00.000000,1.21506,1.21745,1.21092,1.21693,161180135009.76593
25.02.2021 00:00:00.000000,1.21696,1.22433,1.21559,1.21577,235388754241.9436
26.02.2021 00:00:00.000000,1.21579,1.21826,1.20621,1.20704,305265804199.219
27.02.2021 00:00:00.000000,1.20704,1.20704,1.20704,1.20704,0.0
28.02.2021 00:00:00.000000,1.20702,1.20919,1.20699,1.20903,8260369995.1172
01.03.2021 00:00:00.000000,1.20905,1.21011,1.20276,1.20484,153278154907.22702
02.03.2021 00:00:00.000000,1.20485,1.20943,1.19916,1.20848,162621888977.0512
03.03.2021 00:00:00.000000,1.2085,1.21132,1.20427,1.20464,182492710693.3595
04.03.2021 00:00:00.000000,1.20463,1.2063,1.19605,1.19672,215954634399.4143
05.03.2021 00:00:00.000000,1.19671,1.19687,1.18932,1.19128,242281402587.8908
06.03.2021 00:00:00.000000,1.19128,1.19128,1.19128,1.19128,0.0
07.03.2021 00:00:00.000000,1.19177,1.19319,1.19168,1.19263,6671067443.8477
08.03.2021 00:00:00.000000,1.19262,1.19321,1.18442,1.18508,184844189147.94965
09.03.2021 00:00:00.000000,1.18509,1.19156,1.18355,1.18967,167708729431.15253
10.03.2021 00:00:00.000000,1.18967,1.19296,1.18688,1.19242,153883480041.5043
11.03.2021 00:00:00.000000,1.19242,1.19899,1.19156,1.19808,153547786376.9533
12.03.2021 00:00:00.000000,1.19809,1.19884,1.19099,1.19476,152735990234.37543
13.03.2021 00:00:00.000000,1.19476,1.19476,1.19476,1.19476,0.0
14.03.2021 00:00:00.000000,1.19451,1.19542,1.19433,1.195,6576980224.6094
15.03.2021 00:00:00.000000,1.19501,1.19674,1.1911,1.19263,121796116821.28928
16.03.2021 00:00:00.000000,1.19263,1.19518,1.18819,1.1902,127974595581.05518
17.03.2021 00:00:00.000000,1.19018,1.19873,1.18861,1.19825,137365597717.2855
18.03.2021 00:00:00.000000,1.19827,1.19888,1.19061,1.19174,178340081848.1449
19.03.2021 00:00:00.000000,1.19175,1.19371,1.18738,1.19031,135306280517.57828
20.03.2021 00:00:00.000000,1.19031,1.19031,1.19031,1.19031,0.0
21.03.2021 00:00:00.000000,1.18712,1.189,1.18708,1.18835,7679500000.000099
22.03.2021 00:00:00.000000,1.18837,1.19468,1.18744,1.19322,113512642578.12508
23.03.2021 00:00:00.000000,1.19323,1.19407,1.1836,1.18396,123346470153.8091
24.03.2021 00:00:00.000000,1.18399,1.18508,1.18089,1.18127,126095369445.80118
25.03.2021 00:00:00.000000,1.18128,1.18277,1.17617,1.17756,137243335449.2191
26.03.2021 00:00:00.000000,1.17756,1.18049,1.17716,1.17918,94770240966.79718
27.03.2021 00:00:00.000000,1.17918,1.17918,1.17918,1.17918,0.0
28.03.2021 00:00:00.000000,1.17917,1.17935,1.17855,1.17874,3732034973.1446
29.03.2021 00:00:00.000000,1.17874,1.17939,1.17606,1.17685,107822285888.6722
30.03.2021 00:00:00.000000,1.17684,1.17737,1.17112,1.17231,101727789489.74615
