0,1,2
6.35841462135639,6.35841462135639,6.358469619266107
6.358121458008561,6.358121458008561,6.35837806286771
6.358258983033499,6.358258983033499,6.358423882157515
6.358323109585907,6.358323109585907,6.358423871586822
6.358029687884421,6.357947193891002,6.357947193891002
6.357993097256303,6.357993097256303,6.358029692670247
6.3577548230393095,6.3577548230393095,6.357818953704196
6.357928884282309,6.357928884282309,6.357965599366268
6.357791539803798,6.357791539803798,6.3579015727608015
6.35774553546426,6.35774553546426,6.357828037020772
6.357818857703129,6.357818857703129,6.357883114696153
6.35772728350147,6.35772728350147,6.357791540494494
6.357672301316185,6.357653940913279,6.357653940913279
6.357553094179063,6.357553094179063,6.3575714530671315
6.357186436593782,6.357186436593782,6.357223157399598
6.356773869920177,6.356773869920177,6.356801307400028
6.356572059804243,6.356544504169469,6.356544504169469
6.356571954689043,6.356544515949444,6.356544515949444
6.3554809578305855,6.355444232312729,6.355444232312729
6.355389965495164,6.355389965495164,6.355435734767682
6.355637391044596,6.35562821214723,6.355628212147231
6.355389927712669,6.355389927712669,6.355426640441796
6.35545416528628,6.355426626827782,6.355426626827782
6.3552250319298205,6.3552250319298205,6.355252568874677
6.355270914481651,6.355243374003704,6.355243374003704
6.355197600819153,6.355197600819153,6.355234319269403
6.354491705455479,6.354454985323859,6.354454985323859
6.35472102537282,6.3547026723731905,6.3547026723731905
6.354565374221449,6.3545378471187215,6.3545378471187215
6.3544461125350225,6.354427872454827,6.354427872454827
6.354400500801776,6.354400500801776,6.35443708548908
6.354043118195536,6.35402476990434,6.35402476990434
6.353997365040306,6.353997365040306,6.354033943695638
6.354034048700553,6.354034048700553,6.354061567987535
6.353850800316869,6.353850800316869,6.353887385004172
6.351917615709749,6.351917615709749,6.351945139282817
6.351274985905303,6.351274985905303,6.35130253775006
6.351834661761419,6.351834661761419,6.351862236621421
6.351513334863798,6.351513334863798,6.351522527833759
6.351761244798618,6.351742854553678,6.351742854553678
6.350337998260621,6.350337998260621,6.350365583501206
6.35066856582029,6.35066856582029,6.350696060784249
6.350806266633357,6.350806266633357,6.350843079236068
6.349942484963427,6.349942484963427,6.349979298243735
6.348765557603659,6.348710313823474,6.348710313823474
6.349042018076219,6.349014528162195,6.349014528162195
6.3491616094640975,6.3491616094640975,6.349189201292057
6.349216684216231,6.349216684216231,6.349235080035125
6.348858379921165,6.348821588283374,6.348821588283374
6.348904329362448,6.348904329362448,6.348941004427344
6.347205262699372,6.347205262699372,6.347232852754079
6.346000606650528,6.345963897196158,6.345963897196158
6.3463420100870875,6.3463420100870875,6.346360400332027
6.346645271877748,6.346645271877748,6.346654470252528
6.344899772622341,6.344881375451738,6.344881375451738
6.345176306909836,6.345176306909836,6.3452037685640414
6.343514440556895,6.343477777946641,6.3434777779466405
6.343002326788158,6.343002326788158,6.343020694769006
6.343286626455283,6.343268354231869,6.343268354231869
6.343304977703242,6.343277521339032,6.343277521339032
6.343112387305437,6.343112387305437,6.343121574961341
6.342699524373298,6.342671957612509,6.342671957612509
6.342066437860046,6.3420389882968395,6.34203898829684
6.341883424607602,6.341874242428244,6.341874242428244
6.341966099857622,6.341966099857622,6.341984348965041
6.341031003921299,6.3410126435183924,6.341012643518393
6.341333900599047,6.341333900599047,6.341343075964196
6.3410865672568795,6.341040686231396,6.341040686231396
6.340701595290119,6.340600896723766,6.340600896723766
6.339575218899635,6.339575218899635,6.339593562989558
6.3402717649543385,6.340244229778697,6.340244229778696
6.339675943594165,6.339675943594165,6.339694300295689
6.3393825361147496,6.339373355029315,6.339373355029315
6.338915014529397,6.338887589119272,6.338887589119272
6.338512185166248,6.338503010390372,6.338503010390372
6.338851331670554,6.338851331670554,6.338869564732872
6.338741378163034,6.338723035585259,6.338723035585259
6.3383476099459015,6.3383476099459015,6.3383751216708655
6.338494016122095,6.338494016122095,6.338503188797045
6.338448369718835,6.338448369718835,6.338475888753381
6.338100107036233,6.338100107036233,6.338109280467486
6.338182657680378,6.3381643072026375,6.3381643072026375
6.3378345860447425,6.3378345860447425,6.337862109870329
6.3373855867787405,6.3373855867787405,6.33741300665821
6.337110462744861,6.3371012833429585,6.3371012833429585
6.33741300665821,6.33741300665821,6.337422181193217
6.337092383796501,6.337092383796501,6.337128980217889
6.337037403648354,6.337009870238691,6.337009870238691
6.337046608653637,6.337046608653637,6.337064962158529
6.336954947192584,6.336954947192584,6.336982478583835
6.3368816258120715,6.336863270289861,6.336863270289862
6.336560885792933,6.336560885792933,6.3365791305520585
6.336295004586008,6.33627664704403,6.33627664704403
6.336478295399859,6.336450765774101,6.336450765774101
6.33621261459518,6.336175909606389,6.336175909606389
6.336331707364172,6.336331707364172,6.336340882392585
