date_gmt,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,volume
2024-01-01 22:00:00,1.10427,1.10433,1.10423,1.10431,1.10481,1.10491,1.10476,1.10486,113
2024-01-01 22:15:00,1.1043,1.10434,1.1042,1.1043,1.10486,1.10486,1.10467,1.1047,44
2024-01-01 22:30:00,1.10431,1.10437,1.10431,1.10433,1.1047,1.1047,1.10445,1.1045,98
2024-01-01 22:45:00,1.10426,1.10447,1.10423,1.10438,1.10452,1.10464,1.10446,1.10453,125
2024-01-01 23:00:00,1.10446,1.10446,1.10383,1.10383,1.10453,1.10454,1.10386,1.10386,358
2024-01-01 23:15:00,1.10383,1.10383,1.1037,1.10376,1.10385,1.10386,1.10375,1.10379,302
2024-01-01 23:30:00,1.10376,1.10383,1.10361,1.10367,1.1038,1.10386,1.10365,1.10371,259
2024-01-01 23:45:00,1.10367,1.10373,1.10356,1.10365,1.1037,1.10377,1.1036,1.10369,325
2024-01-02 00:00:00,1.10366,1.1038,1.10366,1.10371,1.1037,1.10382,1.1037,1.10374,471
2024-01-02 00:15:00,1.10372,1.10373,1.10342,1.10346,1.10375,1.10377,1.10345,1.10351,321
2024-01-02 00:30:00,1.10346,1.10358,1.10345,1.10357,1.10349,1.1036,1.10348,1.1036,234
2024-01-02 00:45:00,1.10357,1.10383,1.10357,1.10381,1.10359,1.10385,1.10359,1.10385,406
2024-01-02 01:00:00,1.1038,1.10432,1.10375,1.10388,1.10383,1.10435,1.10379,1.10391,699
2024-01-02 01:15:00,1.10387,1.10431,1.10386,1.10393,1.10391,1.10433,1.1039,1.10397,666
2024-01-02 01:30:00,1.10394,1.10397,1.10369,1.10382,1.10397,1.104,1.10372,1.10385,663
2024-01-02 01:45:00,1.10383,1.10399,1.10342,1.10348,1.10387,1.10403,1.10344,1.1035,542
2024-01-02 02:00:00,1.10347,1.10359,1.10314,1.10318,1.1035,1.1036,1.10317,1.10321,419
2024-01-02 02:15:00,1.10317,1.10317,1.10262,1.10262,1.10319,1.10319,1.10264,1.10264,474
2024-01-02 02:30:00,1.10265,1.10268,1.10221,1.10236,1.10266,1.10269,1.10224,1.1024,828
2024-01-02 02:45:00,1.10237,1.1024,1.10182,1.10187,1.1024,1.10243,1.10185,1.1019,780
2024-01-02 03:00:00,1.10187,1.10236,1.10176,1.10222,1.10191,1.10238,1.10179,1.10226,666
2024-01-02 03:15:00,1.10222,1.1024,1.10206,1.10213,1.10225,1.10242,1.10209,1.10216,384
2024-01-02 03:30:00,1.10216,1.1023,1.10206,1.1023,1.10217,1.10233,1.10209,1.10233,340
2024-01-02 03:45:00,1.10231,1.10247,1.10231,1.10245,1.10233,1.10251,1.10233,1.10247,416
2024-01-02 04:00:00,1.10245,1.1025,1.10207,1.10218,1.10248,1.10252,1.10211,1.10222,442
2024-01-02 04:15:00,1.10222,1.10224,1.10192,1.10192,1.10224,1.10228,1.10194,1.10195,245
2024-01-02 04:30:00,1.10194,1.10204,1.10173,1.10174,1.10196,1.10208,1.10175,1.10178,513
2024-01-02 04:45:00,1.10174,1.10211,1.10165,1.10208,1.10176,1.10214,1.10168,1.10211,538
2024-01-02 05:00:00,1.10208,1.10252,1.10208,1.1025,1.10213,1.10254,1.10211,1.10253,410
2024-01-02 05:15:00,1.10254,1.10281,1.10247,1.10265,1.10255,1.10285,1.1025,1.10268,513
2024-01-02 05:30:00,1.10265,1.10303,1.10265,1.103,1.10267,1.10306,1.10267,1.10302,405
2024-01-02 05:45:00,1.10301,1.10335,1.10292,1.10333,1.10304,1.1034,1.10295,1.10337,555
2024-01-02 06:00:00,1.10334,1.10342,1.10316,1.10322,1.10338,1.10345,1.1032,1.10325,468
2024-01-02 06:15:00,1.10322,1.10337,1.103,1.1032,1.10324,1.1034,1.10303,1.10322,380
2024-01-02 06:30:00,1.1032,1.10347,1.10309,1.10335,1.10323,1.10349,1.10312,1.10339,514
2024-01-02 06:45:00,1.10336,1.10351,1.10268,1.10286,1.10339,1.10354,1.10271,1.10289,633
2024-01-02 07:00:00,1.10286,1.1031,1.10245,1.10281,1.10288,1.10314,1.10249,1.10284,1103
2024-01-02 07:15:00,1.1028,1.10377,1.10276,1.10372,1.10283,1.10378,1.10279,1.10374,1043
2024-01-02 07:30:00,1.10371,1.1038,1.10298,1.10299,1.10373,1.10382,1.10299,1.10302,1191
2024-01-02 07:45:00,1.10299,1.10314,1.10151,1.10153,1.103,1.10317,1.10154,1.10157,2345
2024-01-02 08:00:00,1.10156,1.10387,1.10156,1.10323,1.10158,1.1039,1.10158,1.10328,2533
2024-01-02 08:15:00,1.10321,1.10341,1.10276,1.10288,1.10325,1.10343,1.10278,1.10292,1466
2024-01-02 08:30:00,1.10288,1.10329,1.1028,1.10291,1.10291,1.10332,1.10282,1.10295,1563
2024-01-02 08:45:00,1.10293,1.10329,1.10253,1.10295,1.10297,1.10331,1.10256,1.10299,1568
2024-01-02 09:00:00,1.10296,1.10363,1.10289,1.10352,1.10299,1.10367,1.10292,1.10354,1674
2024-01-02 09:15:00,1.10351,1.10378,1.10331,1.10332,1.10354,1.10382,1.10333,1.10335,1095
2024-01-02 09:30:00,1.10332,1.10351,1.10189,1.10196,1.10334,1.10353,1.10192,1.10199,1191
2024-01-02 09:45:00,1.10194,1.10199,1.10107,1.1015,1.10195,1.10202,1.1011,1.10152,1564
2024-01-02 10:00:00,1.10149,1.1017,1.0997,1.1,1.1015,1.10172,1.09973,1.10004,1404
2024-01-02 10:15:00,1.09999,1.10055,1.09994,1.10039,1.10004,1.10059,1.09998,1.10041,1621
2024-01-02 10:30:00,1.10038,1.10101,1.10028,1.10097,1.10039,1.10103,1.1003,1.10099,1205
2024-01-02 10:45:00,1.10097,1.10111,1.1003,1.10075,1.101,1.10114,1.10032,1.10077,1396
2024-01-02 11:00:00,1.10075,1.10077,1.09893,1.09895,1.10078,1.10079,1.09895,1.09898,1850
2024-01-02 11:15:00,1.09897,1.0992,1.09784,1.09804,1.099,1.09922,1.09787,1.09807,2046
2024-01-02 11:30:00,1.09803,1.09803,1.09705,1.0971,1.09805,1.09805,1.09706,1.09713,1782
2024-01-02 11:45:00,1.09709,1.09728,1.09665,1.0969,1.09713,1.0973,1.09668,1.09693,1475
2024-01-02 12:00:00,1.09691,1.09717,1.09678,1.09692,1.09693,1.0972,1.09681,1.09695,1214
2024-01-02 12:15:00,1.09691,1.09693,1.09613,1.09655,1.09694,1.09696,1.09615,1.09658,909
2024-01-02 12:30:00,1.09654,1.0968,1.0958,1.09608,1.09658,1.09682,1.09582,1.09611,1285
2024-01-02 12:45:00,1.09608,1.09632,1.09537,1.09537,1.09612,1.09636,1.09539,1.0954,1648
2024-01-02 13:00:00,1.09538,1.09587,1.09535,1.09578,1.0954,1.09589,1.09537,1.09579,1802
2024-01-02 13:15:00,1.09578,1.09621,1.0952,1.09579,1.0958,1.09623,1.09521,1.09581,1799
2024-01-02 13:30:00,1.0958,1.0965,1.09571,1.09643,1.09582,1.09651,1.09573,1.09646,1982
2024-01-02 13:45:00,1.09642,1.09647,1.09494,1.09527,1.09644,1.09651,1.09495,1.09528,1704
2024-01-02 14:00:00,1.09526,1.09573,1.09449,1.09461,1.09528,1.09576,1.09452,1.09464,2136
2024-01-02 14:15:00,1.0946,1.09538,1.09448,1.0952,1.09464,1.0954,1.0945,1.09522,1612
2024-01-02 14:30:00,1.09518,1.09637,1.09512,1.09571,1.0952,1.09639,1.09514,1.09575,2502
2024-01-02 14:45:00,1.09572,1.09639,1.09515,1.09631,1.09578,1.09642,1.09518,1.09633,3405
2024-01-02 15:00:00,1.09631,1.09682,1.09553,1.09578,1.09634,1.09684,1.09555,1.0958,3095
