Gmt time,Open,High,Low,Close,Volume
07.08.2020 00:00:00.000,1.18757,1.18821,1.17555,1.17892,366000437500
08.08.2020 00:00:00.000,1.17892,1.17892,1.17892,1.17892,0
09.08.2020 00:00:00.000,1.17923,1.17937,1.17739,1.17814,5911511230.4688
10.08.2020 00:00:00.000,1.17815,1.18010,1.17361,1.17363,330681562500
11.08.2020 00:00:00.000,1.17364,1.18081,1.17223,1.17352,467969437500
12.08.2020 00:00:00.000,1.17352,1.18171,1.17112,1.17944,408395625000
13.08.2020 00:00:00.000,1.17942,1.18643,1.17938,1.18158,343563687500
14.08.2020 00:00:00.000,1.18155,1.18506,1.17820,1.18434,327899218750
15.08.2020 00:00:00.000,1.18434,1.18434,1.18434,1.18434,0
16.08.2020 00:00:00.000,1.18467,1.18531,1.18362,1.18522,3172105712.8906
17.08.2020 00:00:00.000,1.18520,1.18813,1.18290,1.18750,226277453125
18.08.2020 00:00:00.000,1.18749,1.19660,1.18744,1.19466,342256281250
19.08.2020 00:00:00.000,1.19465,1.19531,1.18306,1.18441,487543406250
20.08.2020 00:00:00.000,1.18442,1.18714,1.18024,1.18698,543835750000
21.08.2020 00:00:00.000,1.18698,1.18831,1.17543,1.17974,406924468750
22.08.2020 00:00:00.000,1.17974,1.17974,1.17974,1.17974,0
23.08.2020 00:00:00.000,1.17992,1.18070,1.17955,1.17985,7398041015.625
24.08.2020 00:00:00.000,1.17986,1.18498,1.17845,1.17940,317297281250
25.08.2020 00:00:00.000,1.17940,1.18439,1.17845,1.18345,296367625000
26.08.2020 00:00:00.000,1.18345,1.18409,1.17726,1.18403,256260937500
27.08.2020 00:00:00.000,1.18405,1.19022,1.17627,1.18210,414853406250
28.08.2020 00:00:00.000,1.18209,1.19200,1.18112,1.19065,411218281250
29.08.2020 00:00:00.000,1.19065,1.19065,1.19065,1.19065,0
30.08.2020 00:00:00.000,1.19065,1.19206,1.19019,1.19174,9079619140.625
31.08.2020 00:00:00.000,1.19174,1.19663,1.18842,1.19370,817397125000
01.09.2020 00:00:00.000,1.19372,1.20116,1.19016,1.19228,418309468750
02.09.2020 00:00:00.000,1.19225,1.19243,1.18222,1.18459,802638125000
03.09.2020 00:00:00.000,1.18460,1.18649,1.17892,1.18417,1155499250000
04.09.2020 00:00:00.000,1.18417,1.18657,1.17811,1.18393,1240631500000
05.09.2020 00:00:00.000,1.18393,1.18393,1.18393,1.18393,0
06.09.2020 00:00:00.000,1.18480,1.18481,1.18336,1.18345,13382152343.75
07.09.2020 00:00:00.000,1.18346,1.18490,1.18123,1.18189,595554750000
08.09.2020 00:00:00.000,1.18189,1.18277,1.17573,1.17670,1313281125000
09.09.2020 00:00:00.000,1.17671,1.18341,1.17530,1.18039,1030856187500
10.09.2020 00:00:00.000,1.18039,1.19176,1.18009,1.18238,988604750000
11.09.2020 00:00:00.000,1.18238,1.18742,1.18238,1.18476,608942687500
12.09.2020 00:00:00.000,1.18476,1.18476,1.18476,1.18476,0
13.09.2020 00:00:00.000,1.18409,1.18479,1.18365,1.18409,8220093750
14.09.2020 00:00:00.000,1.18408,1.18882,1.18321,1.18676,445793812500
15.09.2020 00:00:00.000,1.18674,1.19007,1.18397,1.18424,587849625000
16.09.2020 00:00:00.000,1.18422,1.18827,1.17878,1.18047,643455500000
17.09.2020 00:00:00.000,1.18048,1.18565,1.17379,1.18473,557005812500
18.09.2020 00:00:00.000,1.18472,1.18706,1.18264,1.18410,490612531250
19.09.2020 00:00:00.000,1.18410,1.18410,1.18410,1.18410,0
20.09.2020 00:00:00.000,1.18428,1.18525,1.18406,1.18458,13851743164.0625
21.09.2020 00:00:00.000,1.18458,1.18719,1.17318,1.17632,579772375000
22.09.2020 00:00:00.000,1.17628,1.17718,1.16920,1.17064,645120125000
23.09.2020 00:00:00.000,1.17064,1.17192,1.16515,1.16571,736241312500
24.09.2020 00:00:00.000,1.16570,1.16871,1.16267,1.16739,721678500000
25.09.2020 00:00:00.000,1.16740,1.16853,1.16124,1.16351,584951687500
26.09.2020 00:00:00.000,1.16351,1.16351,1.16351,1.16351,0
27.09.2020 00:00:00.000,1.16286,1.16384,1.16235,1.16345,6545206054.6875
28.09.2020 00:00:00.000,1.16344,1.16802,1.16153,1.16774,425628312500
29.09.2020 00:00:00.000,1.16770,1.17458,1.16655,1.17420,398872468750
30.09.2020 00:00:00.000,1.17418,1.17552,1.16849,1.17236,607049812500
01.10.2020 00:00:00.000,1.17236,1.17699,1.17175,1.17442,590000937500
02.10.2020 00:00:00.000,1.17441,1.17449,1.16960,1.17173,734665812500
03.10.2020 00:00:00.000,1.17173,1.17173,1.17173,1.17173,0
04.10.2020 00:00:00.000,1.17153,1.17204,1.17064,1.17199,17905810546.875
05.10.2020 00:00:00.000,1.17200,1.17978,1.17179,1.17893,576396625000
06.10.2020 00:00:00.000,1.17892,1.18080,1.17305,1.17373,719125250000
07.10.2020 00:00:00.000,1.17375,1.17821,1.17252,1.17660,511775281250
08.10.2020 00:00:00.000,1.17659,1.17819,1.17329,1.17670,435148343750
09.10.2020 00:00:00.000,1.17672,1.18328,1.17578,1.18314,556453750000
10.10.2020 00:00:00.000,1.18314,1.18314,1.18314,1.18314,0
11.10.2020 00:00:00.000,1.18180,1.18238,1.18115,1.18161,19503902343.75
12.10.2020 00:00:00.000,1.18161,1.18269,1.17870,1.18130,366966906250
13.10.2020 00:00:00.000,1.18131,1.18143,1.17307,1.17424,467039406250
14.10.2020 00:00:00.000,1.17424,1.17713,1.17201,1.17448,454649750000
15.10.2020 00:00:00.000,1.17447,1.17581,1.16887,1.17069,472535125000
16.10.2020 00:00:00.000,1.17069,1.17464,1.16942,1.17216,437988093750
17.10.2020 00:00:00.000,1.17216,1.17216,1.17216,1.17216,0
18.10.2020 00:00:00.000,1.17238,1.17238,1.17115,1.17157,13075969726.5625
19.10.2020 00:00:00.000,1.17156,1.17939,1.17033,1.17685,552764625000
20.10.2020 00:00:00.000,1.17686,1.18409,1.17601,1.18293,595386187500
21.10.2020 00:00:00.000,1.18291,1.18809,1.18283,1.18518,691083000000
22.10.2020 00:00:00.000,1.18519,1.18671,1.18116,1.18147,535065625000
23.10.2020 00:00:00.000,1.18147,1.18657,1.17870,1.18657,495630812500
24.10.2020 00:00:00.000,1.18657,1.18657,1.18657,1.18657,0
25.10.2020 00:00:00.000,1.18595,1.18617,1.18396,1.18482,21020203125
26.10.2020 00:00:00.000,1.18481,1.18508,1.18034,1.18093,593828250000
27.10.2020 00:00:00.000,1.18093,1.18390,1.17698,1.17819,602459500000
28.10.2020 00:00:00.000,1.17820,1.17881,1.17180,1.17485,521391656250
29.10.2020 00:00:00.000,1.17486,1.17589,1.16504,1.16785,608084437500
30.10.2020 00:00:00.000,1.16784,1.17044,1.16402,1.16515,732345562500
31.10.2020 00:00:00.000,1.16515,1.16515,1.16515,1.16515,0
01.11.2020 00:00:00.000,1.16518,1.16523,1.16387,1.16419,17630466796.875
02.11.2020 00:00:00.000,1.16419,1.16560,1.16223,1.16407,701169562500
03.11.2020 00:00:00.000,1.16407,1.17641,1.16375,1.17618,694484250000
04.11.2020 00:00:00.000,1.17619,1.17706,1.16030,1.17326,727318250000
05.11.2020 00:00:00.000,1.17325,1.18598,1.17109,1.18172,927190562500
06.11.2020 00:00:00.000,1.18173,1.18912,1.17956,1.18760,554118187500
07.11.2020 00:00:00.000,1.18760,1.18760,1.18760,1.18760,0
08.11.2020 00:00:00.000,1.18906,1.18952,1.18841,1.18928,9786089843.75
09.11.2020 00:00:00.000,1.18926,1.19202,1.17956,1.18245,797841750000
10.11.2020 00:00:00.000,1.18244,1.18436,1.17801,1.18188,621427687500
11.11.2020 00:00:00.000,1.18187,1.18329,1.17457,1.17797,417522531250
12.11.2020 00:00:00.000,1.17796,1.18233,1.17588,1.18044,410157312500
13.11.2020 00:00:00.000,1.18044,1.18385,1.17992,1.18385,363122375000
14.11.2020 00:00:00.000,1.18385,1.18385,1.18385,1.18385,0
15.11.2020 00:00:00.000,1.18432,1.18491,1.18317,1.18450,11346290039.0625
16.11.2020 00:00:00.000,1.18450,1.18691,1.18144,1.18596,402428875000
17.11.2020 00:00:00.000,1.18596,1.18939,1.18427,1.18639,422463406250
18.11.2020 00:00:00.000,1.18639,1.18911,1.18451,1.18455,436092125000
19.11.2020 00:00:00.000,1.18453,1.18827,1.18164,1.18658,461104843750
20.11.2020 00:00:00.000,1.18657,1.18910,1.18500,1.18603,353096687500
21.11.2020 00:00:00.000,1.18603,1.18603,1.18603,1.18603,0
22.11.2020 00:00:00.000,1.18564,1.18664,1.18548,1.18659,4629109863.2813
23.11.2020 00:00:00.000,1.18659,1.19062,1.18001,1.18426,350624437500
24.11.2020 00:00:00.000,1.18427,1.18981,1.18386,1.18977,324415187500
25.11.2020 00:00:00.000,1.18978,1.19299,1.18820,1.19167,332640718750
26.11.2020 00:00:00.000,1.19167,1.19411,1.18855,1.19112,219365296875
27.11.2020 00:00:00.000,1.19113,1.19650,1.19096,1.19650,251841296875
28.11.2020 00:00:00.000,1.19650,1.19650,1.19650,1.19650,0
29.11.2020 00:00:00.000,1.19627,1.19741,1.19626,1.19723,3960449951.1719
30.11.2020 00:00:00.000,1.19724,1.20034,1.19238,1.19376,399224843750
01.12.2020 00:00:00.000,1.19377,1.20768,1.19357,1.20710,534920000000
02.12.2020 00:00:00.000,1.20710,1.21187,1.20401,1.21143,491444843750
03.12.2020 00:00:00.000,1.21143,1.21748,1.21012,1.21455,444105093750
04.12.2020 00:00:00.000,1.21454,1.21776,1.21105,1.21229,419541312500
05.12.2020 00:00:00.000,1.21229,1.21229,1.21229,1.21229,0
06.12.2020 00:00:00.000,1.21329,1.21339,1.21200,1.21205,5597727539.0625
07.12.2020 00:00:00.000,1.21203,1.21664,1.20788,1.21097,448775000000
08.12.2020 00:00:00.000,1.21094,1.21343,1.20957,1.21098,362048093750
09.12.2020 00:00:00.000,1.21098,1.21476,1.20590,1.20785,270652562500
10.12.2020 00:00:00.000,1.20787,1.21592,1.20787,1.21438,229038859375
11.12.2020 00:00:00.000,1.21438,1.21631,1.21056,1.21173,189523078125
12.12.2020 00:00:00.000,1.21173,1.21173,1.21173,1.21173,0
13.12.2020 00:00:00.000,1.21390,1.21445,1.21332,1.21334,4135066894.5313
14.12.2020 00:00:00.000,1.21333,1.21768,1.21158,1.21490,155024515625
15.12.2020 00:00:00.000,1.21489,1.21691,1.21213,1.21548,142111718750
16.12.2020 00:00:00.000,1.21547,1.22123,1.21252,1.21965,170703125000
17.12.2020 00:00:00.000,1.21963,1.22729,1.21901,1.22617,161184437500
18.12.2020 00:00:00.000,1.22617,1.22690,1.22257,1.22596,152259531250
19.12.2020 00:00:00.000,1.22596,1.22596,1.22596,1.22596,0
20.12.2020 00:00:00.000,1.22272,1.22354,1.22118,1.22121,6453964843.75
21.12.2020 00:00:00.000,1.22120,1.22531,1.21299,1.22352,229394234375
22.12.2020 00:00:00.000,1.22352,1.22573,1.21523,1.21877,212368000000
23.12.2020 00:00:00.000,1.21876,1.22214,1.21540,1.21945,183747359375
24.12.2020 00:00:00.000,1.21945,1.22161,1.21775,1.21844,168899562500
25.12.2020 00:00:00.000,1.21849,1.22054,1.21720,1.22000,4703075195.3125
26.12.2020 00:00:00.000,1.22000,1.22000,1.22000,1.22000,0
27.12.2020 00:00:00.000,1.21903,1.22077,1.21884,1.22043,9457571289.0625
28.12.2020 00:00:00.000,1.22043,1.22506,1.21815,1.22199,201906812500
29.12.2020 00:00:00.000,1.22199,1.22752,1.22197,1.22527,190651781250
30.12.2020 00:00:00.000,1.22527,1.23103,1.22517,1.22989,165523421875
31.12.2020 00:00:00.000,1.22989,1.23095,1.22094,1.22174,159617281250
01.01.2021 00:00:00.000,1.22174,1.22174,1.22174,1.22174,0
02.01.2021 00:00:00.000,1.22174,1.22174,1.22174,1.22174,0
03.01.2021 00:00:00.000,1.22411,1.22530,1.22318,1.22503,7239567871.0938
04.01.2021 00:00:00.000,1.22503,1.23098,1.22390,1.22530,229572765625
05.01.2021 00:00:00.000,1.22531,1.23060,1.22474,1.22990,184166968750
06.01.2021 00:00:00.000,1.22990,1.23495,1.22658,1.23385,275270593750
07.01.2021 00:00:00.000,1.23387,1.23447,1.22453,1.22693,201081546875
08.01.2021 00:00:00.000,1.22694,1.22848,1.21932,1.22234,207965906250
09.01.2021 00:00:00.000,1.22234,1.22234,1.22234,1.22234,0
10.01.2021 00:00:00.000,1.22209,1.22357,1.21825,1.21872,11196591796.875
11.01.2021 00:00:00.000,1.21871,1.22000,1.21324,1.21610,166088203125
12.01.2021 00:00:00.000,1.21611,1.22099,1.21373,1.22090,150809859375
13.01.2021 00:00:00.000,1.22091,1.22230,1.21401,1.21622,149194796875
14.01.2021 00:00:00.000,1.21622,1.21787,1.21112,1.21510,174713656250
15.01.2021 00:00:00.000,1.21510,1.21628,1.20753,1.20795,153408234375
16.01.2021 00:00:00.000,1.20795,1.20795,1.20795,1.20795,0
17.01.2021 00:00:00.000,1.20854,1.20867,1.20664,1.20666,5685284667.9688
18.01.2021 00:00:00.000,1.20664,1.20870,1.20536,1.20781,107652593750
19.01.2021 00:00:00.000,1.20779,1.21452,1.20776,1.21396,131027085937.5
20.01.2021 00:00:00.000,1.21396,1.21585,1.20768,1.21150,130083414062.5
21.01.2021 00:00:00.000,1.21150,1.21733,1.21096,1.21659,139868890625
22.01.2021 00:00:00.000,1.21658,1.21898,1.21518,1.21745,125671351562.5
23.01.2021 00:00:00.000,1.21745,1.21745,1.21745,1.21745,0
24.01.2021 00:00:00.000,1.21730,1.21738,1.21647,1.21672,3779495117.1875
25.01.2021 00:00:00.000,1.21673,1.21835,1.21161,1.21431,146927625000
26.01.2021 00:00:00.000,1.21431,1.21761,1.21080,1.21636,145155156250
27.01.2021 00:00:00.000,1.21635,1.21700,1.20587,1.21032,194133687500
28.01.2021 00:00:00.000,1.21030,1.21427,1.20810,1.21212,184835734375
29.01.2021 00:00:00.000,1.21213,1.21562,1.20946,1.21387,186495296875
30.01.2021 00:00:00.000,1.21387,1.21387,1.21387,1.21387,0
31.01.2021 00:00:00.000,1.21322,1.21353,1.21207,1.21231,6668629882.8125
01.02.2021 00:00:00.000,1.21229,1.21368,1.20563,1.20681,160684343750
02.02.2021 00:00:00.000,1.20680,1.20880,1.20118,1.20369,147420281250
03.02.2021 00:00:00.000,1.20371,1.20504,1.20043,1.20417,127229054687.5
04.02.2021 00:00:00.000,1.20417,1.20431,1.19576,1.19665,122799625000
05.02.2021 00:00:00.000,1.19663,1.20504,1.19525,1.20501,126466828125
06.02.2021 00:00:00.000,1.20501,1.20501,1.20501,1.20501,0
07.02.2021 00:00:00.000,1.20393,1.20553,1.20374,1.20488,18124230468.75
08.02.2021 00:00:00.000,1.20488,1.20662,1.20199,1.20526,101501867187.5
09.02.2021 00:00:00.000,1.20527,1.21220,1.20496,1.21164,128237367187.5
10.02.2021 00:00:00.000,1.21164,1.21442,1.21090,1.21191,124959656250
11.02.2021 00:00:00.000,1.21191,1.21496,1.21138,1.21310,89028070312.5
12.02.2021 00:00:00.000,1.21310,1.21335,1.20817,1.21224,86127906250
13.02.2021 00:00:00.000,1.21224,1.21224,1.21224,1.21224,0
14.02.2021 00:00:00.000,1.21260,1.21260,1.21207,1.21207,3181388671.875
15.02.2021 00:00:00.000,1.21210,1.21454,1.21170,1.21324,78853687500
16.02.2021 00:00:00.000,1.21324,1.21696,1.20863,1.20883,124685398437.5
17.02.2021 00:00:00.000,1.20883,1.20984,1.20235,1.20456,130960429687.5
18.02.2021 00:00:00.000,1.20458,1.20961,1.20359,1.20922,117141015625
19.02.2021 00:00:00.000,1.20921,1.21447,1.20825,1.21213,117039296875
20.02.2021 00:00:00.000,1.21213,1.21213,1.21213,1.21213,0
21.02.2021 00:00:00.000,1.21205,1.21303,1.21152,1.21250,3841575683.5938
22.02.2021 00:00:00.000,1.21250,1.21695,1.20914,1.21642,133214718750
23.02.2021 00:00:00.000,1.21642,1.21803,1.21354,1.21510,130926656250
24.02.2021 00:00:00.000,1.21509,1.21748,1.21093,1.21698,172016125000
25.02.2021 00:00:00.000,1.21700,1.22435,1.21563,1.21581,222253500000
26.02.2021 00:00:00.000,1.21581,1.21829,1.20624,1.20754,279048343750
27.02.2021 00:00:00.000,1.20754,1.20754,1.20754,1.20754,0
28.02.2021 00:00:00.000,1.20721,1.20923,1.20719,1.20907,5749352050.7813
01.03.2021 00:00:00.000,1.20908,1.21014,1.20278,1.20489,146961796875
02.03.2021 00:00:00.000,1.20487,1.20945,1.19918,1.20853,161553218750
03.03.2021 00:00:00.000,1.20853,1.21134,1.20430,1.20468,188139562500
04.03.2021 00:00:00.000,1.20467,1.20632,1.19609,1.19674,229529812500
05.03.2021 00:00:00.000,1.19673,1.19690,1.18935,1.19200,236062203125
06.03.2021 00:00:00.000,1.19200,1.19200,1.19200,1.19200,0
07.03.2021 00:00:00.000,1.19198,1.19324,1.19182,1.19264,6756308105.4688
08.03.2021 00:00:00.000,1.19266,1.19325,1.18444,1.18511,183704562500
09.03.2021 00:00:00.000,1.18513,1.19159,1.18357,1.18972,189706281250
10.03.2021 00:00:00.000,1.18970,1.19299,1.18691,1.19247,158703578125
11.03.2021 00:00:00.000,1.19245,1.19901,1.19159,1.19812,168495921875
12.03.2021 00:00:00.000,1.19812,1.19887,1.19102,1.19562,149390187500
13.03.2021 00:00:00.000,1.19562,1.19562,1.19562,1.19562,0
14.03.2021 00:00:00.000,1.19480,1.19548,1.19440,1.19504,5809180175.7813
15.03.2021 00:00:00.000,1.19504,1.19677,1.19112,1.19265,121536226562.5
16.03.2021 00:00:00.000,1.19266,1.19520,1.18821,1.19024,125418039062.5
17.03.2021 00:00:00.000,1.19021,1.19877,1.18863,1.19827,132136343750
18.03.2021 00:00:00.000,1.19829,1.19890,1.19064,1.19179,180157562500
19.03.2021 00:00:00.000,1.19179,1.19374,1.18741,1.19049,139482375000
20.03.2021 00:00:00.000,1.19049,1.19049,1.19049,1.19049,0
21.03.2021 00:00:00.000,1.18773,1.18903,1.18741,1.18840,5965608886.7188
22.03.2021 00:00:00.000,1.18839,1.19470,1.18748,1.19325,113506601562.5
23.03.2021 00:00:00.000,1.19325,1.19409,1.18363,1.18400,118826281250
24.03.2021 00:00:00.000,1.18400,1.18512,1.18092,1.18131,120870492187.5
25.03.2021 00:00:00.000,1.18133,1.18279,1.17619,1.17758,130304273437.5
26.03.2021 00:00:00.000,1.17759,1.18052,1.17719,1.17952,95700539062.5
27.03.2021 00:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 00:00:00.000,1.17971,1.17971,1.17859,1.17878,3110655029.2969
29.03.2021 00:00:00.000,1.17877,1.17941,1.17609,1.17689,112866218750
30.03.2021 00:00:00.000,1.17686,1.17741,1.17114,1.17235,87895656250
31.03.2021 00:00:00.000,1.17235,1.17600,1.17043,1.17274,101356296875
01.04.2021 00:00:00.000,1.17274,1.17829,1.17129,1.17774,97490093750
02.04.2021 00:00:00.000,1.17776,1.17869,1.17494,1.17645,43566695312.5
03.04.2021 00:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 00:00:00.000,1.17604,1.17682,1.17560,1.17679,5147694824.2188
05.04.2021 00:00:00.000,1.17677,1.18198,1.17380,1.18170,54412785156.25
06.04.2021 00:00:00.000,1.18170,1.18779,1.17953,1.18741,91845742187.5
07.04.2021 00:00:00.000,1.18740,1.19150,1.18610,1.18726,99225507812.5
08.04.2021 00:00:00.000,1.18728,1.19275,1.18610,1.19154,87470375000
09.04.2021 00:00:00.000,1.19155,1.19204,1.18672,1.19025,82318648437.5
10.04.2021 00:00:00.000,1.19025,1.19025,1.19025,1.19025,0
11.04.2021 00:00:00.000,1.18936,1.19045,1.18924,1.18960,3981622558.5938
12.04.2021 00:00:00.000,1.18960,1.19192,1.18713,1.19119,85008695312.5
13.04.2021 00:00:00.000,1.19119,1.19561,1.18783,1.19540,109043742187.5
14.04.2021 00:00:00.000,1.19544,1.19875,1.19513,1.19834,95333718750
15.04.2021 00:00:00.000,1.19834,1.19935,1.19563,1.19696,98178945312.5
16.04.2021 00:00:00.000,1.19694,1.19949,1.19506,1.19888,80092882812.5
17.04.2021 00:00:00.000,1.19888,1.19888,1.19888,1.19888,0
18.04.2021 00:00:00.000,1.19743,1.19784,1.19683,1.19691,2902066650.3906
19.04.2021 00:00:00.000,1.19691,1.20483,1.19427,1.20427,93680171875
20.04.2021 00:00:00.000,1.20428,1.20800,1.20226,1.20328,92292632812.5
21.04.2021 00:00:00.000,1.20327,1.20440,1.19987,1.20375,79526382812.5
