0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9.541831933455688,9.541831933455688,9.541831933455688,9.541831933455688,9.541831933455688,9.541831933455688,9.541831933455688,9.541831933455688,9.541838265374217,9.541840719591747,9.541840719591747,9.541840719591747,9.541840719591747,9.541840719591747,9.541840719591747
9.54162839662314,9.54162839662314,9.541628396623143,9.54162839662314,9.54162839662314,9.54162839662314,9.54162839662314,9.54162839662314,9.541658749596497,9.541689101648576,9.541719452779438,9.541749802989132,9.541780152277724,9.541810500645262,9.54184080118763
9.540805143689017,9.540784915015163,9.540764685932102,9.540744456439816,9.540724226538291,9.540703996227508,9.54068376550745,9.540663534378105,9.540663534378105,9.540663534378105,9.540663534378105,9.540663534378105,9.540663534378105,9.540663534378105,9.540663534378105
9.540690481137153,9.540681636940668,9.540672792665966,9.540663948313039,9.540655103881889,9.540646259372515,9.540637414784914,9.540628570119086,9.540628570119086,9.540628570119086,9.540628570119086,9.540628570119086,9.540628570119086,9.540628570119086,9.540628570119086
9.540902774167414,9.540898993486861,9.540895212792016,9.540891432082876,9.540887651359443,9.540883870621716,9.540880089869695,9.54087630910338,9.54087630910338,9.54087630910338,9.54087630910338,9.54087630910338,9.54087630910338,9.54087630910338,9.54087630910338
9.540151162431295,9.540151162431295,9.540151162431295,9.540151162431295,9.540151162431295,9.540151162431295,9.540151162431295,9.540151162431295,9.5401549445686,9.540158726691601,9.540162508800297,9.540166290894687,9.540170072974776,9.540173855040559,9.540177626089024
9.53980586843609,9.53980586843609,9.53980586843609,9.53980586843609,9.53980586843609,9.53980586843609,9.53980586843609,9.53980586843609,9.539808385753053,9.539810903063676,9.539813420367965,9.539815937665916,9.539818454957528,9.539820972242808,9.539823482662902
9.539646360104202,9.539641310644555,9.539636261159414,9.539631211648773,9.539626162112635,9.539621112550998,9.539616062963864,9.539611013351232,9.539611013351232,9.539611013351232,9.539611013351232,9.539611013351232,9.539611013351232,9.539611013351232,9.539611013351232
9.539283668599191,9.539277339722933,9.53927101080662,9.539264681850252,9.53925835285383,9.53925202381735,9.539245694740812,9.539239365624217,9.539239365624217,9.539239365624217,9.539239365624217,9.539239365624217,9.539239365624217,9.539239365624217,9.539239365624217
9.53747937021516,9.53747937021516,9.53747937021516,9.53747937021516,9.53747937021516,9.53747937021516,9.53747937021516,9.53747937021516,9.537486955920281,9.53749454156786,9.537502127157897,9.537509712690394,9.537517298165351,9.537524883582769,9.537532411172966
9.53825804356653,9.53825804356653,9.53825804356653,9.53825804356653,9.53825804356653,9.53825804356653,9.53825804356653,9.53825804356653,9.538264378344953,9.538270713083246,9.538277047781412,9.538283382439447,9.538289717057356,9.538296051635138,9.538302378318829
9.53808986072542,9.53808986072542,9.53808986072542,9.53808986072542,9.53808986072542,9.53808986072542,9.53808986072542,9.53808986072542,9.538096181370937,9.538102501976503,9.53810882254212,9.53811514306779,9.53812146355351,9.538127783999279,9.538134095795233
9.536123337213873,9.536119536024923,9.536115734821527,9.53611193360368,9.536108132371384,9.536104331124637,9.536100529863443,9.536096728587799,9.536096728587799,9.536096728587799,9.536096728587799,9.536096728587799,9.536096728587799,9.536096728587799,9.536096728587799
9.535895166581474,9.535895166581474,9.535895166581474,9.535895166581474,9.535895166581474,9.535895166581474,9.535895166581474,9.535895166581474,9.535900217803041,9.535905268999095,9.535910320169632,9.535915371314656,9.535920422434167,9.535925473528163,9.535930500822568
9.533283115788967,9.533283115788967,9.533283115788967,9.533283115788967,9.533283115788967,9.533283115788967,9.533283115788967,9.533283115788967,9.533286921683114,9.533290727562777,9.533294533427956,9.53329833927865,9.533302145114858,9.533305950936583,9.533309712636798
9.534372642434754,9.534372642434754,9.534372642434754,9.534372642434754,9.534372642434754,9.534372642434754,9.534372642434754,9.534372642434754,9.534375180373956,9.53437771830672,9.53438025623304,9.53438279415292,9.534385332066359,9.534387869973358,9.534390402677815
9.53342342571109,9.533418350083178,9.533413274429503,9.533408198750065,9.533403123044865,9.5333980473139,9.533392971557173,9.533387895774684,9.533387895774684,9.533387895774684,9.533387895774684,9.533387895774684,9.533387895774684,9.533387895774684,9.533387895774684
9.533087306976762,9.53308477069579,9.533082234408388,9.533079698114552,9.533077161814282,9.53307462550758,9.533072089194444,9.533069552874878,9.533069552874878,9.533069552874878,9.533069552874878,9.533069552874878,9.533069552874878,9.533069552874878,9.533069552874878
9.529383495860266,9.529374638577208,9.529365781215697,9.529356923775733,9.529348066257313,9.529339208660438,9.529330350985106,9.529321493231313,9.529321493231313,9.529321493231313,9.529321493231313,9.529321493231313,9.529321493231313,9.529321493231313,9.529321493231313
9.528833231770994,9.528833231770994,9.528833231770994,9.528833231770994,9.528833231770994,9.528833231770994,9.528833231770994,9.528833231770994,9.528834483281036,9.528835734789515,9.528836986296426,9.52883823780177,9.528839489305549,9.52884074080776,9.52884198068983
9.530054074093657,9.530054074093657,9.530054074093657,9.530054074093657,9.530054074093657,9.530054074093657,9.530054074093657,9.530054074093657,9.530059125673098,9.53006417722702,9.530069228755425,9.530074280258312,9.530079331735681,9.530084383187534,9.53008943210967
9.527689877173461,9.527689877173461,9.527689877173461,9.527689877173461,9.527689877173461,9.527689877173461,9.527689877173461,9.527689877173461,9.527693681717839,9.527697486247742,9.527701290763169,9.527705095264123,9.527708899750602,9.527712704222608,9.527716475904999
9.5276447908807,9.527641001620253,9.527637212345448,9.527633423056285,9.527629633752763,9.527625844434882,9.527622055102642,9.527618265756042,9.527618265756042,9.527618265756042,9.527618265756042,9.527618265756042,9.527618265756042,9.527618265756042,9.527618265756042
9.527787197670646,9.527787197670646,9.527787197670646,9.527787197670646,9.527787197670646,9.527787197670646,9.527787197670646,9.527787197670646,9.527792268370884,9.52779733904541,9.527802409694223,9.527807480317326,9.527812550914717,9.527817621486399,9.527822682598057
9.527928923228984,9.527923867952744,9.527918812650949,9.527913757323597,9.527908701970691,9.527903646592227,9.527898591188205,9.527893535758627,9.527893535758627,9.527893535758627,9.527893535758627,9.527893535758627,9.527893535758627,9.527893535758627,9.527893535758627
9.527415246158283,9.527415246158283,9.527415246158283,9.527415246158283,9.527415246158283,9.527415246158283,9.527415246158283,9.527415246158283,9.527444380669065,9.527473514331051,9.527502647144294,9.52753177910884,9.527560910224738,9.527590040492038,9.527619090429571
9.527282387341629,9.527282387341629,9.527282387341629,9.527282387341629,9.527282387341629,9.527282387341629,9.527282387341629,9.527282387341629,9.527334312941775,9.527386235845794,9.527438156053966,9.527490073566568,9.527541988383884,9.52759390050619,9.527645648991557
9.526803797663767,9.526803797663767,9.526803797663767,9.526803797663767,9.526803797663767,9.526803797663767,9.526803797663767,9.526803797663767,9.526808856543814,9.52681391539827,9.526818974227133,9.526824033030405,9.526829091808084,9.526834150560175,9.526839192346443
9.525810589254332,9.525806783987187,9.525802978705562,9.525799173409457,9.525795368098871,9.525791562773804,9.525787757434259,9.52578395208023,9.52578395208023,9.52578395208023,9.52578395208023,9.52578395208023,9.52578395208023,9.52578395208023,9.52578395208023
9.525394809325297,9.52539227432513,9.525389739318538,9.525387204305519,9.525384669286074,9.525382134260202,9.525379599227904,9.52537706418918,9.52537706418918,9.52537706418918,9.52537706418918,9.52537706418918,9.52537706418918,9.52537706418918,9.52537706418918
9.525404263432002,9.525402996651113,9.525401729868621,9.525400463084523,9.525399196298821,9.525397929511513,9.525396662722601,9.525395395932085,9.525395395932085,9.525395395932085,9.525395395932085,9.525395395932085,9.525395395932085,9.525395395932085,9.525395395932085
9.524492600213271,9.52449260021327,9.524492600213271,9.524492600213271,9.524492600213271,9.52449260021327,9.52449260021327,9.524492600213271,9.524496401825552,9.524500203423383,9.524504005006758,9.524507806575684,9.524511608130156,9.524515409670178,9.524519194941902
9.52421785933534,9.524216592172944,9.524215325008946,9.52421405784334,9.524212790676128,9.52421152350731,9.524210256336886,9.524208989164858,9.524208989164858,9.524208989164858,9.524208989164858,9.524208989164858,9.524208989164858,9.524208989164858,9.524208989164858
9.52432433778006,9.524319271499387,9.524314205193047,9.52430913886104,9.524304072503364,9.524299006120021,9.52429393971101,9.52428887327633,9.52428887327633,9.52428887327633,9.52428887327633,9.52428887327633,9.52428887327633,9.52428887327633,9.52428887327633
9.52394382738216,9.52394002827955,9.523936229162508,9.523932430031032,9.523928630885122,9.523924831724779,9.523921032550001,9.523917233360791,9.523917233360791,9.523917233360791,9.523917233360791,9.523917233360791,9.523917233360791,9.523917233360791,9.52391723336079
9.523510106650068,9.523506323660868,9.523502540657356,9.523498757639532,9.523494974607397,9.52349119156095,9.523487408500193,9.523483625425124,9.523483625425124,9.523483625425124,9.523483625425124,9.523483625425124,9.523483625425124,9.523483625425124,9.523483625425124
9.52326265827287,9.52325886155665,9.523255064826015,9.523251268080966,9.523247471321499,9.523243674547619,9.523239877759321,9.52323608095661,9.52323608095661,9.52323608095661,9.52323608095661,9.52323608095661,9.52323608095661,9.52323608095661,9.52323608095661
9.52322736772839,9.523223572153821,9.523219776564842,9.523215980961458,9.523212185343668,9.52320838971147,9.523204594064866,9.523200798403856,9.523200798403856,9.523200798403856,9.523200798403856,9.523200798403856,9.523200798403856,9.523200798403856,9.523200798403856
