0,1,2
6.358854362661045,6.358634525596791,6.358799512835784
6.3588910646267784,6.358634525596791,6.35863452559679
6.358753626515789,6.358506335359742,6.35858883615898
6.358689527568042,6.358506335359742,6.35858883615898
6.358506335359742,6.358506335359742,6.35858883615898
6.358304644156522,6.3582680500817546,6.3582680500817546
6.358213009391692,6.358148882839286,6.358148882839285
6.358020656193483,6.357983942457472,6.357983942457472
6.35808479919897,6.357974778347886,6.357974778347886
6.358020675002304,6.357938180251736,6.357938180251736
6.357947367560482,6.357883114696154,6.357883114696154
6.357947367560482,6.357883114696154,6.357883114696153
6.357837331585601,6.357837331585601,6.357855692325617
6.357773180258207,6.357754821707181,6.357754821707181
6.357699862730868,6.357663143273419,6.357663143273419
6.357470619340266,6.357443182613211,6.357443182613211
6.35712230531269,6.35712230531269,6.357149861706797
6.356847220404731,6.356847220404731,6.356874659897235
6.3567095970182885,6.3567095970182885,6.356746323884957
6.356141263507538,6.3560954963297505,6.3560954963297505
6.355765685057437,6.355765685057437,6.355774864039056
6.355738255192531,6.355701543811179,6.355701543811179
6.355564106619104,6.355564106619104,6.355591645835989
6.355536675922139,6.3555091397355445,6.3555091397355445
6.355380866066227,6.355380866066227,6.355408407302672
6.355362612253946,6.355325895151892,6.355325895151892
6.355280109940146,6.355280109940146,6.3553168314201836
6.354885985395515,6.354885985395515,6.354904338731982
6.354803508785643,6.354803508785643,6.354831036646134
6.354684448592056,6.354684448592056,6.354702689004958
6.354601876710997,6.354565293362084,6.354565293362084
6.354501193825419,6.354501193825419,6.35451954245328
6.354308769272712,6.354272191955329,6.354272191955328
6.354180597807822,6.354153079278132,6.354153079278133
6.354143909287706,6.354107325938793,6.354107325938792
6.3540248883569825,6.35399736554144,6.353997365541441
6.352999358194076,6.352971807108403,6.352971807108403
6.352165117832085,6.352137543732434,6.352137543732434
6.352009096332361,6.35199990344691,6.35199990344691
6.351761246320509,6.351761246320509,6.351779636903655
6.351788830800168,6.351761246320509,6.351761246320509
6.351091171853025,6.351063677645017,6.351063677645017
6.350916702408851,6.350879891161258,6.350879891161258
6.3508982979707636,6.350861486045623,6.350861486045623
6.350420505664404,6.350420505664404,6.3504757524966315
6.349593373990627,6.349593373990627,6.349620864660367
6.349345333466903,6.349317742400232,6.349317742400232
6.34927187116532,6.349253475684827,6.349253475684827
6.349244278071476,6.349244278071476,6.349281071062941
6.349088029752179,6.349051356032294,6.349051356032294
6.349023773069083,6.348996183775567,6.348996183775567
6.348114931256666,6.348114931256666,6.348151642058671
6.347076737435787,6.3470583475290425,6.347058347529043
6.346718639529655,6.3467094412394855,6.3467094412394855
6.346681956376553,6.346681956376553,6.346700353885619
6.345818747646481,6.3457912867463975,6.3457912867463975
6.34549757886942,6.34549757886942,6.34553424282387
6.344524887511572,6.344506519868099,6.344506519868099
6.343763896923731,6.343763896923731,6.343782169481026
6.343525290162894,6.343525290162894,6.3435527472809765
6.343424328668242,6.3434151410967505,6.3434151410967505
6.343268370150266,6.343268370150266,6.3432959376710025
6.342983987709971,6.342983987709971,6.343011438026677
6.342525318022221,6.342525318022221,6.3425345002858915
6.3422226777826625,6.342204429008266,6.342204429008266
6.342094397049171,6.342094397049171,6.342112757789188
6.341572022079483,6.34156284679852,6.34156284679852
6.341452968426995,6.341452968426995,6.341498851557644
6.341269784623164,6.341269784623164,6.34137049333074
6.341004079612863,6.340985735859441,6.340985735859441
6.340289904461595,6.340289904461595,6.340317440395444
6.3402991916171105,6.340280835252548,6.340280835252549
6.339987616160399,6.339987616160399,6.3399967973301266
6.339685121902806,6.339685121902806,6.339712548065105
6.339300142349271,6.339300142349271,6.339309317209324
6.338924481613011,6.338906248883132,6.338906248883132
6.338887907310647,6.338887907310647,6.338906250224878
6.338842159161261,6.33881464819317,6.33881464819317
6.33860408771677,6.338594915125955,6.338594915125956
6.338576571711182,6.338549053433911,6.338549053433911
6.338521646116582,6.338512472769479,6.338512472769479
6.338310898788307,6.338310898788307,6.338329249602793
6.3382743058804705,6.338246782812424,6.338246782812424
6.33808188925951,6.33805447013187,6.33805447013187
6.337733798623767,6.337733798623767,6.337742978109932
6.337431357650927,6.337422183200128,6.337422183200128
6.337458778282267,6.337422183200128,6.337422183200128
6.337275597819999,6.337275597819999,6.337303131987772
6.337174863516955,6.337156510348908,6.337156510348909
6.337138268774767,6.337110738141473,6.337110738141473
6.337046612184526,6.337046612184526,6.337064968043668
6.3369823686650415,6.336964124238781,6.336964124238782
6.336771649434963,6.336771649434963,6.336790007313947
6.336533355409275,6.336533355409275,6.336560885792933
6.336505825783517,6.336505825783517,6.336542532119614
6.3363684073094655,6.336359232365233,6.336359232365234
6.33635005750518,6.33635005750518,6.336524182146965
6.33635922548522,6.336340882392585,6.336515005436626
6.3363866413424335,6.336340882392585,6.336505828810497
6.3364141656730695,6.336340882392585,6.336450880061117
6.336340882392585,6.336340882392585,6.336606667073711
